idLeitura,tipoMaquina,descricao,valor,metrica,dataleitura,minimo,maximo
300,IOT,"Core 3",18.80,%,2020-10-20,19,26
303,IOT,"Core 4",20.30,%,2020-10-20,19,26
306,IOT,"Core 5",10.90,%,2020-10-20,19,26
309,IOT,"Core 6",7.80,%,2020-10-20,19,26
317,IOT,"Core 1",10.70,%,2020-10-20,19,26
320,IOT,"Core 2",15.60,%,2020-10-20,19,26
323,IOT,"Core 3",15.60,%,2020-10-20,19,26
326,IOT,"Core 4",10.90,%,2020-10-20,19,26
329,IOT,"Core 5",10.90,%,2020-10-20,19,26
332,IOT,"Core 6",4.70,%,2020-10-20,19,26
340,IOT,"Core 1",9.60,%,2020-10-20,19,26
343,IOT,"Core 2",20.30,%,2020-10-20,19,26
346,IOT,"Core 3",12.50,%,2020-10-20,19,26
349,IOT,"Core 4",4.70,%,2020-10-20,19,26
352,IOT,"Core 5",4.70,%,2020-10-20,19,26
355,IOT,"Core 6",4.70,%,2020-10-20,19,26
363,IOT,"Core 1",6.50,%,2020-10-20,19,26
366,IOT,"Core 2",14.10,%,2020-10-20,19,26
369,IOT,"Core 3",10.90,%,2020-10-20,19,26
372,IOT,"Core 4",1.60,%,2020-10-20,19,26
375,IOT,"Core 5",6.30,%,2020-10-20,19,26
378,IOT,"Core 6",3.10,%,2020-10-20,19,26
386,IOT,"Core 1",8.30,%,2020-10-20,19,26
389,IOT,"Core 2",17.20,%,2020-10-20,19,26
392,IOT,"Core 3",14.10,%,2020-10-20,19,26
395,IOT,"Core 4",7.80,%,2020-10-20,19,26
398,IOT,"Core 5",0.00,%,2020-10-20,19,26
401,IOT,"Core 6",4.70,%,2020-10-20,19,26
409,IOT,"Core 1",7.60,%,2020-10-20,19,26
412,IOT,"Core 2",15.60,%,2020-10-20,19,26
415,IOT,"Core 3",6.30,%,2020-10-20,19,26
418,IOT,"Core 4",10.90,%,2020-10-20,19,26
421,IOT,"Core 5",1.60,%,2020-10-20,19,26
424,IOT,"Core 6",1.60,%,2020-10-20,19,26
432,IOT,"Core 1",14.80,%,2020-10-20,19,26
435,IOT,"Core 2",23.40,%,2020-10-20,19,26
438,IOT,"Core 3",21.90,%,2020-10-20,19,26
441,IOT,"Core 4",17.20,%,2020-10-20,19,26
444,IOT,"Core 5",6.30,%,2020-10-20,19,26
447,IOT,"Core 6",9.40,%,2020-10-20,19,26
455,IOT,"Core 1",10.40,%,2020-10-20,19,26
458,IOT,"Core 2",18.80,%,2020-10-20,19,26
461,IOT,"Core 3",9.40,%,2020-10-20,19,26
464,IOT,"Core 4",12.50,%,2020-10-20,19,26
467,IOT,"Core 5",6.30,%,2020-10-20,19,26
470,IOT,"Core 6",7.80,%,2020-10-20,19,26
478,IOT,"Core 1",16.10,%,2020-10-20,19,26
481,IOT,"Core 2",28.10,%,2020-10-20,19,26
484,IOT,"Core 3",25.00,%,2020-10-20,19,26
487,IOT,"Core 4",9.40,%,2020-10-20,19,26
490,IOT,"Core 5",12.50,%,2020-10-20,19,26
493,IOT,"Core 6",14.10,%,2020-10-20,19,26
501,IOT,"Core 1",49.50,%,2020-10-20,19,26
504,IOT,"Core 2",62.50,%,2020-10-20,19,26
507,IOT,"Core 3",56.30,%,2020-10-20,19,26
510,IOT,"Core 4",45.30,%,2020-10-20,19,26
513,IOT,"Core 5",40.60,%,2020-10-20,19,26
516,IOT,"Core 6",40.60,%,2020-10-20,19,26
524,IOT,"Core 1",15.60,%,2020-10-20,19,26
527,IOT,"Core 2",23.40,%,2020-10-20,19,26
530,IOT,"Core 3",15.60,%,2020-10-20,19,26
533,IOT,"Core 4",14.10,%,2020-10-20,19,26
536,IOT,"Core 5",15.60,%,2020-10-20,19,26
539,IOT,"Core 6",14.10,%,2020-10-20,19,26
547,IOT,"Core 1",24.20,%,2020-10-20,19,26
550,IOT,"Core 2",28.10,%,2020-10-20,19,26
553,IOT,"Core 3",26.60,%,2020-10-20,19,26
556,IOT,"Core 4",35.90,%,2020-10-20,19,26
559,IOT,"Core 5",18.80,%,2020-10-20,19,26
562,IOT,"Core 6",12.50,%,2020-10-20,19,26
570,IOT,"Core 1",13.00,%,2020-10-20,19,26
573,IOT,"Core 2",21.90,%,2020-10-20,19,26
576,IOT,"Core 3",9.40,%,2020-10-20,19,26
579,IOT,"Core 4",10.90,%,2020-10-20,19,26
582,IOT,"Core 5",10.90,%,2020-10-20,19,26
585,IOT,"Core 6",7.80,%,2020-10-20,19,26
593,IOT,"Core 1",7.80,%,2020-10-20,19,26
596,IOT,"Core 2",14.10,%,2020-10-20,19,26
599,IOT,"Core 3",9.40,%,2020-10-20,19,26
602,IOT,"Core 4",6.30,%,2020-10-20,19,26
605,IOT,"Core 5",3.10,%,2020-10-20,19,26
608,IOT,"Core 6",3.10,%,2020-10-20,19,26
616,IOT,"Core 1",15.10,%,2020-10-20,19,26
619,IOT,"Core 2",15.60,%,2020-10-20,19,26
622,IOT,"Core 3",29.70,%,2020-10-20,19,26
625,IOT,"Core 4",6.30,%,2020-10-20,19,26
628,IOT,"Core 5",6.30,%,2020-10-20,19,26
631,IOT,"Core 6",17.20,%,2020-10-20,19,26
639,IOT,"Core 1",3.60,%,2020-10-20,19,26
642,IOT,"Core 2",10.90,%,2020-10-20,19,26
645,IOT,"Core 3",1.60,%,2020-10-20,19,26
648,IOT,"Core 4",3.10,%,2020-10-20,19,26
651,IOT,"Core 5",0.00,%,2020-10-20,19,26
654,IOT,"Core 6",1.60,%,2020-10-20,19,26
662,IOT,"Core 1",9.60,%,2020-10-20,19,26
665,IOT,"Core 2",28.10,%,2020-10-20,19,26
668,IOT,"Core 3",10.90,%,2020-10-20,19,26
671,IOT,"Core 4",7.80,%,2020-10-20,19,26
674,IOT,"Core 5",0.00,%,2020-10-20,19,26
677,IOT,"Core 6",1.60,%,2020-10-20,19,26
685,IOT,"Core 1",7.80,%,2020-10-20,19,26
688,IOT,"Core 2",21.90,%,2020-10-20,19,26
691,IOT,"Core 3",4.70,%,2020-10-20,19,26
694,IOT,"Core 4",4.70,%,2020-10-20,19,26
697,IOT,"Core 5",1.60,%,2020-10-20,19,26
700,IOT,"Core 6",3.10,%,2020-10-20,19,26
708,IOT,"Core 1",7.00,%,2020-10-20,19,26
711,IOT,"Core 2",12.50,%,2020-10-20,19,26
714,IOT,"Core 3",10.90,%,2020-10-20,19,26
717,IOT,"Core 4",7.80,%,2020-10-20,19,26
720,IOT,"Core 5",3.10,%,2020-10-20,19,26
723,IOT,"Core 6",3.10,%,2020-10-20,19,26
731,IOT,"Core 1",4.90,%,2020-10-20,19,26
734,IOT,"Core 2",12.50,%,2020-10-20,19,26
737,IOT,"Core 3",4.70,%,2020-10-20,19,26
740,IOT,"Core 4",4.70,%,2020-10-20,19,26
743,IOT,"Core 5",4.70,%,2020-10-20,19,26
746,IOT,"Core 6",0.00,%,2020-10-20,19,26
754,IOT,"Core 1",27.10,%,2020-10-20,19,26
757,IOT,"Core 2",23.40,%,2020-10-20,19,26
760,IOT,"Core 3",26.60,%,2020-10-20,19,26
763,IOT,"Core 4",34.40,%,2020-10-20,19,26
766,IOT,"Core 5",40.60,%,2020-10-20,19,26
769,IOT,"Core 6",18.80,%,2020-10-20,19,26
777,IOT,"Core 1",10.70,%,2020-10-20,19,26
780,IOT,"Core 2",21.90,%,2020-10-20,19,26
783,IOT,"Core 3",6.30,%,2020-10-20,19,26
786,IOT,"Core 4",3.10,%,2020-10-20,19,26
789,IOT,"Core 5",9.40,%,2020-10-20,19,26
792,IOT,"Core 6",4.70,%,2020-10-20,19,26
800,IOT,"Core 1",14.80,%,2020-10-20,19,26
803,IOT,"Core 2",17.20,%,2020-10-20,19,26
806,IOT,"Core 3",17.20,%,2020-10-20,19,26
809,IOT,"Core 4",7.80,%,2020-10-20,19,26
812,IOT,"Core 5",14.10,%,2020-10-20,19,26
815,IOT,"Core 6",14.10,%,2020-10-20,19,26
823,IOT,"Core 1",5.50,%,2020-10-20,19,26
826,IOT,"Core 2",7.80,%,2020-10-20,19,26
829,IOT,"Core 3",7.80,%,2020-10-20,19,26
832,IOT,"Core 4",0.00,%,2020-10-20,19,26
835,IOT,"Core 5",4.70,%,2020-10-20,19,26
838,IOT,"Core 6",6.30,%,2020-10-20,19,26
846,IOT,"Core 1",16.90,%,2020-10-20,19,26
849,IOT,"Core 2",26.60,%,2020-10-20,19,26
852,IOT,"Core 3",12.50,%,2020-10-20,19,26
855,IOT,"Core 4",9.40,%,2020-10-20,19,26
858,IOT,"Core 5",14.10,%,2020-10-20,19,26
861,IOT,"Core 6",21.90,%,2020-10-20,19,26
869,IOT,"Core 1",27.30,%,2020-10-20,19,26
872,IOT,"Core 2",32.80,%,2020-10-20,19,26
875,IOT,"Core 3",28.10,%,2020-10-20,19,26
878,IOT,"Core 4",23.40,%,2020-10-20,19,26
881,IOT,"Core 5",29.70,%,2020-10-20,19,26
884,IOT,"Core 6",20.30,%,2020-10-20,19,26
892,IOT,"Core 1",15.40,%,2020-10-20,19,26
895,IOT,"Core 2",23.40,%,2020-10-20,19,26
898,IOT,"Core 3",10.90,%,2020-10-20,19,26
901,IOT,"Core 4",7.80,%,2020-10-20,19,26
904,IOT,"Core 5",14.10,%,2020-10-20,19,26
907,IOT,"Core 6",14.10,%,2020-10-20,19,26
915,IOT,"Core 1",9.90,%,2020-10-20,19,26
918,IOT,"Core 2",12.50,%,2020-10-20,19,26
921,IOT,"Core 3",12.50,%,2020-10-20,19,26
924,IOT,"Core 4",1.60,%,2020-10-20,19,26
927,IOT,"Core 5",14.10,%,2020-10-20,19,26
930,IOT,"Core 6",6.30,%,2020-10-20,19,26
961,IOT,"Core 1",18.20,%,2020-10-20,19,26
964,IOT,"Core 2",32.80,%,2020-10-20,19,26
967,IOT,"Core 3",12.50,%,2020-10-20,19,26
970,IOT,"Core 4",14.10,%,2020-10-20,19,26
973,IOT,"Core 5",17.20,%,2020-10-20,19,26
976,IOT,"Core 6",14.10,%,2020-10-20,19,26
1007,IOT,"Core 1",10.10,%,2020-10-20,19,26
1010,IOT,"Core 2",20.30,%,2020-10-20,19,26
1013,IOT,"Core 3",9.40,%,2020-10-20,19,26
1016,IOT,"Core 4",6.30,%,2020-10-20,19,26
1019,IOT,"Core 5",7.70,%,2020-10-20,19,26
1022,IOT,"Core 6",7.80,%,2020-10-20,19,26
1053,IOT,"Core 1",8.10,%,2020-10-20,19,26
1056,IOT,"Core 2",14.10,%,2020-10-20,19,26
1059,IOT,"Core 3",4.70,%,2020-10-20,19,26
1062,IOT,"Core 4",4.70,%,2020-10-20,19,26
1065,IOT,"Core 5",7.80,%,2020-10-20,19,26
1068,IOT,"Core 6",9.40,%,2020-10-20,19,26
1099,IOT,"Core 1",7.60,%,2020-10-20,19,26
1102,IOT,"Core 2",9.40,%,2020-10-20,19,26
1105,IOT,"Core 3",4.70,%,2020-10-20,19,26
1108,IOT,"Core 4",4.70,%,2020-10-20,19,26
1111,IOT,"Core 5",12.50,%,2020-10-20,19,26
1114,IOT,"Core 6",6.30,%,2020-10-20,19,26
1145,IOT,"Core 1",9.90,%,2020-10-20,19,26
1148,IOT,"Core 2",14.10,%,2020-10-20,19,26
1151,IOT,"Core 3",10.90,%,2020-10-20,19,26
1154,IOT,"Core 4",6.30,%,2020-10-20,19,26
1157,IOT,"Core 5",9.40,%,2020-10-20,19,26
1160,IOT,"Core 6",7.80,%,2020-10-20,19,26
1191,IOT,"Core 1",11.70,%,2020-10-20,19,26
1194,IOT,"Core 2",23.40,%,2020-10-20,19,26
1197,IOT,"Core 3",14.10,%,2020-10-20,19,26
1200,IOT,"Core 4",9.40,%,2020-10-20,19,26
1203,IOT,"Core 5",10.90,%,2020-10-20,19,26
1206,IOT,"Core 6",6.30,%,2020-10-20,19,26
1237,IOT,"Core 1",12.80,%,2020-10-20,19,26
1240,IOT,"Core 2",20.30,%,2020-10-20,19,26
1243,IOT,"Core 3",10.90,%,2020-10-20,19,26
1246,IOT,"Core 4",4.70,%,2020-10-20,19,26
1249,IOT,"Core 5",10.90,%,2020-10-20,19,26
1252,IOT,"Core 6",9.40,%,2020-10-20,19,26
1283,IOT,"Core 1",9.60,%,2020-10-20,19,26
1286,IOT,"Core 2",18.80,%,2020-10-20,19,26
1289,IOT,"Core 3",9.40,%,2020-10-20,19,26
1292,IOT,"Core 4",3.10,%,2020-10-20,19,26
1295,IOT,"Core 5",9.40,%,2020-10-20,19,26
1298,IOT,"Core 6",3.10,%,2020-10-20,19,26
1306,IOT,"Core 1",16.90,%,2020-10-20,19,26
1309,IOT,"Core 2",21.90,%,2020-10-20,19,26
1312,IOT,"Core 3",29.70,%,2020-10-20,19,26
1315,IOT,"Core 4",4.70,%,2020-10-20,19,26
1318,IOT,"Core 5",18.80,%,2020-10-20,19,26
1321,IOT,"Core 6",4.70,%,2020-10-20,19,26
1329,IOT,"Core 1",11.20,%,2020-10-20,19,26
1332,IOT,"Core 2",23.40,%,2020-10-20,19,26
1335,IOT,"Core 3",21.90,%,2020-10-20,19,26
1338,IOT,"Core 4",3.10,%,2020-10-20,19,26
1341,IOT,"Core 5",6.30,%,2020-10-20,19,26
1344,IOT,"Core 6",0.00,%,2020-10-20,19,26
1375,IOT,"Core 1",7.00,%,2020-10-20,19,26
1378,IOT,"Core 2",14.10,%,2020-10-20,19,26
1381,IOT,"Core 3",3.10,%,2020-10-20,19,26
1384,IOT,"Core 4",1.60,%,2020-10-20,19,26
1387,IOT,"Core 5",6.30,%,2020-10-20,19,26
1390,IOT,"Core 6",6.30,%,2020-10-20,19,26
1421,IOT,"Core 1",20.30,%,2020-10-20,19,26
1424,IOT,"Core 2",31.30,%,2020-10-20,19,26
1427,IOT,"Core 3",17.20,%,2020-10-20,19,26
1430,IOT,"Core 4",15.60,%,2020-10-20,19,26
1433,IOT,"Core 5",9.40,%,2020-10-20,19,26
1436,IOT,"Core 6",31.30,%,2020-10-20,19,26
1467,IOT,"Core 1",17.40,%,2020-10-20,19,26
1470,IOT,"Core 2",20.30,%,2020-10-20,19,26
1473,IOT,"Core 3",26.60,%,2020-10-20,19,26
1476,IOT,"Core 4",9.40,%,2020-10-20,19,26
1479,IOT,"Core 5",18.80,%,2020-10-20,19,26
1482,IOT,"Core 6",12.50,%,2020-10-20,19,26
1513,IOT,"Core 1",16.10,%,2020-10-20,19,26
1516,IOT,"Core 2",29.70,%,2020-10-20,19,26
1519,IOT,"Core 3",9.40,%,2020-10-20,19,26
1522,IOT,"Core 4",9.40,%,2020-10-20,19,26
1525,IOT,"Core 5",15.60,%,2020-10-20,19,26
1528,IOT,"Core 6",14.10,%,2020-10-20,19,26
1559,IOT,"Core 1",14.60,%,2020-10-20,19,26
1562,IOT,"Core 2",28.10,%,2020-10-20,19,26
1565,IOT,"Core 3",10.90,%,2020-10-20,19,26
1568,IOT,"Core 4",10.90,%,2020-10-20,19,26
1571,IOT,"Core 5",14.10,%,2020-10-20,19,26
1574,IOT,"Core 6",6.30,%,2020-10-20,19,26
1582,IOT,"Core 1",18.20,%,2020-10-20,19,26
1585,IOT,"Core 2",29.70,%,2020-10-20,19,26
1588,IOT,"Core 3",20.30,%,2020-10-20,19,26
1591,IOT,"Core 4",10.90,%,2020-10-20,19,26
1594,IOT,"Core 5",18.80,%,2020-10-20,19,26
1597,IOT,"Core 6",10.80,%,2020-10-20,19,26
1605,IOT,"Core 1",17.20,%,2020-10-20,19,26
1608,IOT,"Core 2",28.10,%,2020-10-20,19,26
1611,IOT,"Core 3",25.00,%,2020-10-20,19,26
1614,IOT,"Core 4",7.80,%,2020-10-20,19,26
1617,IOT,"Core 5",7.80,%,2020-10-20,19,26
1620,IOT,"Core 6",18.80,%,2020-10-20,19,26
1651,IOT,"Core 1",9.60,%,2020-10-20,19,26
1654,IOT,"Core 2",20.30,%,2020-10-20,19,26
1657,IOT,"Core 3",7.80,%,2020-10-20,19,26
1660,IOT,"Core 4",1.60,%,2020-10-20,19,26
1663,IOT,"Core 5",9.40,%,2020-10-20,19,26
1666,IOT,"Core 6",14.10,%,2020-10-20,19,26
1697,IOT,"Core 1",9.90,%,2020-10-20,19,26
1700,IOT,"Core 2",17.20,%,2020-10-20,19,26
1703,IOT,"Core 3",4.70,%,2020-10-20,19,26
1706,IOT,"Core 4",1.60,%,2020-10-20,19,26
1709,IOT,"Core 5",14.30,%,2020-10-20,19,26
1712,IOT,"Core 6",9.40,%,2020-10-20,19,26
1743,IOT,"Core 1",7.80,%,2020-10-20,19,26
1746,IOT,"Core 2",17.20,%,2020-10-20,19,26
1749,IOT,"Core 3",4.70,%,2020-10-20,19,26
1752,IOT,"Core 4",0.00,%,2020-10-20,19,26
1755,IOT,"Core 5",9.40,%,2020-10-20,19,26
1758,IOT,"Core 6",6.30,%,2020-10-20,19,26
1789,IOT,"Core 1",15.10,%,2020-10-20,19,26
1792,IOT,"Core 2",23.40,%,2020-10-20,19,26
1795,IOT,"Core 3",15.60,%,2020-10-20,19,26
1798,IOT,"Core 4",18.80,%,2020-10-20,19,26
1801,IOT,"Core 5",12.50,%,2020-10-20,19,26
1804,IOT,"Core 6",9.40,%,2020-10-20,19,26
1812,IOT,"Core 1",8.10,%,2020-10-20,19,26
1815,IOT,"Core 2",12.50,%,2020-10-20,19,26
1818,IOT,"Core 3",6.30,%,2020-10-20,19,26
1821,IOT,"Core 4",3.10,%,2020-10-20,19,26
1824,IOT,"Core 5",12.50,%,2020-10-20,19,26
1827,IOT,"Core 6",3.10,%,2020-10-20,19,26
1835,IOT,"Core 1",10.70,%,2020-10-20,19,26
1838,IOT,"Core 2",18.80,%,2020-10-20,19,26
1841,IOT,"Core 3",7.80,%,2020-10-20,19,26
1844,IOT,"Core 4",3.10,%,2020-10-20,19,26
1847,IOT,"Core 5",14.10,%,2020-10-20,19,26
1850,IOT,"Core 6",6.30,%,2020-10-20,19,26
1858,IOT,"Core 1",12.80,%,2020-10-20,19,26
1861,IOT,"Core 2",17.20,%,2020-10-20,19,26
1864,IOT,"Core 3",9.40,%,2020-10-20,19,26
1867,IOT,"Core 4",4.70,%,2020-10-20,19,26
1870,IOT,"Core 5",20.30,%,2020-10-20,19,26
1873,IOT,"Core 6",12.50,%,2020-10-20,19,26
1881,IOT,"Core 1",12.20,%,2020-10-20,19,26
1884,IOT,"Core 2",21.90,%,2020-10-20,19,26
1887,IOT,"Core 3",10.90,%,2020-10-20,19,26
1890,IOT,"Core 4",3.10,%,2020-10-20,19,26
1893,IOT,"Core 5",12.50,%,2020-10-20,19,26
1896,IOT,"Core 6",12.50,%,2020-10-20,19,26
1904,IOT,"Core 1",18.80,%,2020-10-20,19,26
1907,IOT,"Core 2",32.80,%,2020-10-20,19,26
1910,IOT,"Core 3",17.20,%,2020-10-20,19,26
1913,IOT,"Core 4",14.10,%,2020-10-20,19,26
1916,IOT,"Core 5",15.60,%,2020-10-20,19,26
1919,IOT,"Core 6",14.10,%,2020-10-20,19,26
1927,IOT,"Core 1",8.30,%,2020-10-20,19,26
1930,IOT,"Core 2",12.50,%,2020-10-20,19,26
1933,IOT,"Core 3",7.80,%,2020-10-20,19,26
1936,IOT,"Core 4",1.60,%,2020-10-20,19,26
1939,IOT,"Core 5",7.80,%,2020-10-20,19,26
1942,IOT,"Core 6",9.40,%,2020-10-20,19,26
1950,IOT,"Core 1",13.00,%,2020-10-20,19,26
1953,IOT,"Core 2",25.00,%,2020-10-20,19,26
1956,IOT,"Core 3",4.70,%,2020-10-20,19,26
1959,IOT,"Core 4",6.30,%,2020-10-20,19,26
1962,IOT,"Core 5",14.10,%,2020-10-20,19,26
1965,IOT,"Core 6",9.40,%,2020-10-20,19,26
1973,IOT,"Core 1",11.50,%,2020-10-20,19,26
1976,IOT,"Core 2",20.30,%,2020-10-20,19,26
1979,IOT,"Core 3",12.50,%,2020-10-20,19,26
1982,IOT,"Core 4",3.10,%,2020-10-20,19,26
1985,IOT,"Core 5",9.40,%,2020-10-20,19,26
1988,IOT,"Core 6",9.40,%,2020-10-20,19,26
1996,IOT,"Core 1",24.70,%,2020-10-20,19,26
1999,IOT,"Core 2",31.30,%,2020-10-20,19,26
2002,IOT,"Core 3",21.90,%,2020-10-20,19,26
2005,IOT,"Core 4",20.30,%,2020-10-20,19,26
2008,IOT,"Core 5",26.60,%,2020-10-20,19,26
2011,IOT,"Core 6",23.40,%,2020-10-20,19,26
2019,IOT,"Core 1",16.40,%,2020-10-20,19,26
2022,IOT,"Core 2",23.40,%,2020-10-20,19,26
2025,IOT,"Core 3",14.10,%,2020-10-20,19,26
2028,IOT,"Core 4",12.50,%,2020-10-20,19,26
2031,IOT,"Core 5",14.10,%,2020-10-20,19,26
2034,IOT,"Core 6",18.80,%,2020-10-20,19,26
2042,IOT,"Core 1",21.40,%,2020-10-20,19,26
2045,IOT,"Core 2",29.70,%,2020-10-20,19,26
2048,IOT,"Core 3",21.90,%,2020-10-20,19,26
2051,IOT,"Core 4",15.60,%,2020-10-20,19,26
2054,IOT,"Core 5",17.20,%,2020-10-20,19,26
2057,IOT,"Core 6",26.60,%,2020-10-20,19,26
2065,IOT,"Core 1",13.80,%,2020-10-20,19,26
2068,IOT,"Core 2",18.80,%,2020-10-20,19,26
2071,IOT,"Core 3",14.10,%,2020-10-20,19,26
2074,IOT,"Core 4",7.80,%,2020-10-20,19,26
2077,IOT,"Core 5",7.80,%,2020-10-20,19,26
2080,IOT,"Core 6",10.90,%,2020-10-20,19,26
2088,IOT,"Core 1",21.90,%,2020-10-20,19,26
2091,IOT,"Core 2",26.60,%,2020-10-20,19,26
2094,IOT,"Core 3",21.90,%,2020-10-20,19,26
2097,IOT,"Core 4",21.90,%,2020-10-20,19,26
2100,IOT,"Core 5",20.30,%,2020-10-20,19,26
2103,IOT,"Core 6",18.80,%,2020-10-20,19,26
2111,IOT,"Core 1",20.10,%,2020-10-20,19,26
2114,IOT,"Core 2",37.50,%,2020-10-20,19,26
2117,IOT,"Core 3",18.80,%,2020-10-20,19,26
2120,IOT,"Core 4",12.50,%,2020-10-20,19,26
2123,IOT,"Core 5",15.60,%,2020-10-20,19,26
2126,IOT,"Core 6",9.40,%,2020-10-20,19,26
2134,IOT,"Core 1",17.70,%,2020-10-20,19,26
2137,IOT,"Core 2",29.70,%,2020-10-20,19,26
2140,IOT,"Core 3",14.10,%,2020-10-20,19,26
2143,IOT,"Core 4",10.90,%,2020-10-20,19,26
2146,IOT,"Core 5",15.60,%,2020-10-20,19,26
2149,IOT,"Core 6",17.20,%,2020-10-20,19,26
2157,IOT,"Core 1",15.40,%,2020-10-20,19,26
2160,IOT,"Core 2",20.30,%,2020-10-20,19,26
2163,IOT,"Core 3",12.50,%,2020-10-20,19,26
2166,IOT,"Core 4",14.10,%,2020-10-20,19,26
2169,IOT,"Core 5",10.90,%,2020-10-20,19,26
2172,IOT,"Core 6",10.90,%,2020-10-20,19,26
2180,IOT,"Core 1",11.20,%,2020-10-20,19,26
2183,IOT,"Core 2",18.80,%,2020-10-20,19,26
2186,IOT,"Core 3",6.30,%,2020-10-20,19,26
2189,IOT,"Core 4",6.30,%,2020-10-20,19,26
2192,IOT,"Core 5",14.10,%,2020-10-20,19,26
2195,IOT,"Core 6",10.90,%,2020-10-20,19,26
2203,IOT,"Core 1",12.20,%,2020-10-20,19,26
2206,IOT,"Core 2",17.20,%,2020-10-20,19,26
2209,IOT,"Core 3",7.80,%,2020-10-20,19,26
2212,IOT,"Core 4",7.80,%,2020-10-20,19,26
2215,IOT,"Core 5",18.80,%,2020-10-20,19,26
2218,IOT,"Core 6",12.50,%,2020-10-20,19,26
2226,IOT,"Core 1",8.90,%,2020-10-20,19,26
2229,IOT,"Core 2",20.30,%,2020-10-20,19,26
2232,IOT,"Core 3",4.70,%,2020-10-20,19,26
2235,IOT,"Core 4",1.60,%,2020-10-20,19,26
2238,IOT,"Core 5",9.40,%,2020-10-20,19,26
2241,IOT,"Core 6",1.60,%,2020-10-20,19,26
2249,IOT,"Core 1",11.50,%,2020-10-20,19,26
2252,IOT,"Core 2",26.60,%,2020-10-20,19,26
2255,IOT,"Core 3",7.80,%,2020-10-20,19,26
2258,IOT,"Core 4",4.70,%,2020-10-20,19,26
2261,IOT,"Core 5",9.40,%,2020-10-20,19,26
2264,IOT,"Core 6",4.70,%,2020-10-20,19,26
2272,IOT,"Core 1",34.90,%,2020-10-20,19,26
2275,IOT,"Core 2",42.20,%,2020-10-20,19,26
2278,IOT,"Core 3",43.80,%,2020-10-20,19,26
2281,IOT,"Core 4",37.50,%,2020-10-20,19,26
2284,IOT,"Core 5",28.10,%,2020-10-20,19,26
2287,IOT,"Core 6",25.00,%,2020-10-20,19,26
2295,IOT,"Core 1",9.10,%,2020-10-20,19,26
2298,IOT,"Core 2",20.30,%,2020-10-20,19,26
2301,IOT,"Core 3",4.70,%,2020-10-20,19,26
2304,IOT,"Core 4",1.60,%,2020-10-20,19,26
2307,IOT,"Core 5",4.70,%,2020-10-20,19,26
2310,IOT,"Core 6",10.90,%,2020-10-20,19,26
2318,IOT,"Core 1",16.40,%,2020-10-20,19,26
2321,IOT,"Core 2",25.00,%,2020-10-20,19,26
2324,IOT,"Core 3",15.60,%,2020-10-20,19,26
